OrderID,ProductID,UnitPrice,Quantity,Discount
5557,283,54.48,2,0.37
7117,513,42.03,9,0.89
6779,87,61.33,5,0.24
5948,278,45.98,8,0.77
6795,543,57.88,2,0.39
6372,130,80.96,6,0.01
1707,168,6.02,1,0.87
2064,535,86.4,1,0.05
2409,105,20.17,2,0.07
6518,218,12.62,10,0.59
2678,716,72.53,10,0.61
4726,392,79.12,6,0.83
6395,301,89.01,10,0.42
4579,378,15.36,4,0.51
2685,439,59.6,10,0.4
6667,300,90.01,9,0.24
6848,301,73.87,10,0.74
1491,681,25.56,2,0.18
1191,161,59.16,8,0.98
5562,715,72.35,10,0.68
1693,597,57.38,10,0.32
7709,671,60.66,4,0.09
5782,608,3.57,8,0.25
7504,305,72.15,7,0.57
5128,460,34.67,1,0.05
7798,707,9.39,9,0.03
1882,26,29.64,6,0.96
2549,192,19.21,2,0.96
7943,646,87.3,9,0.93
3187,281,50.19,10,0.22
5793,116,1.55,8,0.65
5641,478,70.4,9,0.35
6945,306,50.74,8,0.58
3881,641,65.42,10,0.74
5060,731,47.37,9,0.43
2456,573,89.06,10,0.5
7248,683,53.09,8,0.71
3910,476,54.27,2,0.57
3480,56,24.44,5,0.85
3578,265,84.44,3,0.17
205,763,5.01,7,0.71
4914,217,63.05,10,0.11
1741,637,90.45,2,0.74
515,375,99.06,4,0.95
3083,92,2.72,7,0.83
7637,603,30.64,2,0.1
7346,230,15,9,0.65
5427,715,7.49,1,0.86
6652,451,25.03,9,0.58
2412,138,21.03,7,0.49
5119,573,2.38,7,0.67
5697,335,18.38,1,0.57
1427,583,40.33,2,0.75
7905,133,42.32,3,0.82
7705,191,37.22,1,0.57
7750,330,4.24,9,0.76
7460,748,4.12,7,0.28
5635,92,37.29,6,0.25
3890,101,95.79,4,0.11
7690,548,14.95,7,0.87
5862,460,34.72,9,0.8
2636,432,26.73,7,0.12
7059,459,13.34,9,0.97
8076,256,66.35,10,0.67
1981,154,6.9,1,0.55
4929,362,12.8,4,0.19
6932,749,63.81,3,0.48
2008,267,77.61,5,0.6
800,475,16.06,8,0.7
6604,116,78.21,7,0.52
6382,192,57.54,8,0.97
1807,746,36.23,8,0.04
146,104,68.72,4,0.69
1032,145,4.65,9,0.85
6509,656,92.77,7,0.72
7525,570,24.4,4,0.59
6248,551,25.76,4,0.03
6781,326,99.12,5,0.61
3957,579,11.75,1,0.73
1654,705,68.69,5,0.88
796,732,11.52,6,0.49
4172,735,37.89,2,0.78
7266,141,69.95,10,0.14
438,186,18.98,10,0.62
3989,32,85.35,10,0.91
4855,614,36.7,2,0.96
7474,691,28.19,1,0.03
3176,568,9.87,5,0.94
2348,165,17.13,6,0.44
548,527,45.96,3,0.38
1638,261,49.99,5,0.57
3398,731,21.62,8,0.6
5906,334,66.45,5,0.69
5208,592,58.72,6,0.72
3158,507,67.26,8,0.23
7599,408,18.54,9,0.57
8148,315,73.17,10,0.79
8103,114,26.26,1,0.97
814,595,14.35,6,0.41
1448,745,54.17,5,0.45
5210,271,55.78,1,0.2
5529,116,70.74,3,0.46
5735,527,10.71,4,0.77
8038,249,64.65,10,0.88
2192,326,1.45,3,0.67
1924,680,56.76,2,0.27
2504,680,70.81,6,0.28
6625,58,27.3,6,0.31
659,335,5.17,9,0.59
7717,638,51.57,4,0.41
7516,36,74.8,10,0.35
4421,673,25.69,7,0.34
2209,104,83.97,7,0.15
3355,15,60.04,3,0.08
4685,140,20.63,3,0.28
6830,20,57.27,8,0.78
6769,491,18.1,4,0.87
3661,398,45.23,8,0.34
5732,690,66.61,2,0.2
7094,555,94.76,8,0
4877,355,24.16,10,0.43
7486,481,10.34,9,0.62
3506,190,69.33,8,0.45
7553,504,70.15,5,0.19
1043,279,9.38,5,0.22
1834,277,26.91,2,0.75
472,654,40.52,5,0.16
2165,685,59.43,3,0.64
467,121,1.87,4,0.18
7623,238,82.51,4,0.94
1187,579,71.59,4,0.6
3096,306,3.64,10,0.48
3366,242,7.8,6,0.08
2134,87,20.72,10,0.92
6225,506,20.53,1,0.95
5747,579,41.92,2,0.21
7611,388,32.35,3,0.01
3782,621,45.64,8,0.89
6510,337,41.16,5,0.64
6514,462,11.65,6,0.8
5949,258,74.24,3,0.55
4728,395,78.17,8,0.97
8287,92,42.84,6,0.88
6048,617,38.92,2,0.9
2961,613,80.96,10,0.61
6733,314,92.42,1,0.7
7522,95,68.06,8,0.31
4874,656,54.63,3,0.56
3152,182,38.05,10,0.1
546,502,96.54,10,0.52
5425,519,17.81,4,0.15
5099,261,63.56,8,0.22
3870,650,58.54,6,0.95
1229,715,34.43,1,0.11
6370,57,83.93,9,0.83
7438,266,86.7,3,0.97
3289,594,51.96,8,0.96
861,510,16.3,2,0.45
3967,450,2.59,2,0.08
5420,543,77.1,9,0.04
112,487,2.54,9,0.51
2276,269,36.56,10,0.45
4571,733,3.77,6,0.63
763,207,77.17,7,0.3
1944,710,41.27,3,0.22
6507,119,1.55,2,0.4
5137,670,70.24,7,0.45
1843,109,81.12,1,0.67
951,46,39.92,10,0.29
683,433,87.14,4,0.73
7978,549,96.92,7,0.79
668,392,26.02,8,0.55
2459,93,54.39,5,0.57
3640,54,44.73,7,0.38
7080,719,13.31,6,0.8
5026,300,16.72,9,0.62
6850,266,39.39,1,0.34
6122,407,77.45,3,0.24
1360,543,21.92,3,0.43
3383,754,19.07,6,0.57
5737,20,43.63,5,0.37
690,211,55.62,10,0.22
5692,195,51.11,2,0.63
5339,18,27.66,9,0.61
221,450,34.93,10,0.45
2511,143,77.19,9,0.96
4544,119,32.94,1,0.65
4591,255,48.53,10,0.18
542,456,35.23,9,0.96
275,214,19.19,4,0.49
3871,539,62.97,6,0.12
6774,379,63.53,10,0.9
1137,101,9.46,10,0.01
484,201,93.6,2,0.89
1877,114,24.95,5,0.24
6535,543,15.08,2,0.9
6250,274,93.02,10,0.78
7695,249,3.06,6,0.85
8159,263,44.49,8,0.38
1786,489,94.08,7,0.9
4341,503,94.51,9,0.43
7046,601,89.39,9,0.99
7323,278,77.29,9,0.87
1251,274,26.21,1,0.72
1455,282,47.59,8,0.04
6088,414,94.38,4,0.92
3112,301,43.19,6,0.57
625,462,53.07,1,0.76
2922,226,93.47,8,0.59
1525,225,28.75,6,0.7
2614,37,54.95,8,0.66
3479,505,48.33,3,0.26
7693,495,86.99,6,0.62
654,412,61.19,9,0.11
3393,167,64.11,9,0.01
4462,64,98.22,4,0.38
5039,186,14.42,1,0.27
5844,495,28.18,2,0.8
2775,274,4.64,6,0.27
460,692,2.98,1,0.96
7865,336,74.68,7,0.69
7060,373,55.77,6,0.37
2756,624,47.3,9,0.5
2605,332,57.25,3,0.45
3398,502,19.77,10,0.84
1480,423,30.9,2,0.23
750,220,54.69,7,0.46
3475,41,91.87,7,0.48
2087,262,37.07,5,0.94
1370,287,32.84,9,0.77
5482,721,55.86,1,0.05
7211,373,87.59,1,0.98
6194,462,45.59,4,0.64
2853,76,12.96,3,0.98
2868,328,5.5,6,0.45
6339,161,90.76,2,0.78
26,267,36.86,3,0.96
3467,10,69.22,6,0.92
5803,511,48.68,8,0.47
3692,283,67.97,7,0.33
8027,753,23.4,4,0.14
8013,365,82.62,4,0.68
2563,710,83.18,1,0.59
1941,29,1.86,7,0.52
2382,405,78.05,6,0.63
188,517,23.41,5,0.26
6976,5,27.85,5,0.84
5984,70,33.67,3,0.05
5954,765,14.9,9,0.54
648,268,29.4,1,0.9
3075,757,86.27,10,0.06
2790,76,32.37,6,0.76
8020,474,24.27,2,0.66
6216,204,78.22,6,0.26
1304,289,89.11,6,0.11
5966,61,42.84,4,0.69
8171,759,11.25,1,0.78
1037,551,58.63,1,0.04
4045,131,45.75,10,0.41
5470,146,86.33,2,0.13
6040,169,40.55,7,0.4
5386,538,37.68,4,0.07
2185,223,92.3,5,0.13
3692,39,95.02,6,0.01
3021,401,56.8,10,0.24
1875,137,85.92,8,0.23
113,563,63.42,5,0.89
5831,727,43.13,10,0.06
6100,265,58.65,4,0.08
4907,401,77.02,4,0.88
7404,403,44.45,6,0.86
3097,433,10.33,10,0.87
5764,545,45.16,4,0.81
67,402,1.98,3,0.96
3529,182,41.82,7,0.65
8095,500,34.06,1,0.76
1895,556,25.13,2,0.91
6443,697,46.22,3,0.54
411,542,42.16,4,0.26
3053,693,55.24,8,0.66
7598,185,34.62,9,0.53
1877,544,70.54,4,0.2
6246,162,46.46,10,0.93
2139,305,80.16,7,0.97
716,752,85.8,2,0.69
5579,157,73.93,3,0.01
2899,574,91.85,4,0.37
6096,13,45.29,5,0.87
6629,274,88.45,8,0.24
1783,529,49.03,4,0.35
41,166,67.09,7,0.52
7593,636,6.48,8,0.82
827,76,97.3,3,0.83
6674,267,59.22,5,0.68
7395,607,73.05,9,0.63
5388,692,20.9,9,0.89
3361,530,7.62,7,0.01
4733,46,46.11,5,0.18
1334,122,16.93,9,0.35
2458,594,85.8,4,0.91
5984,388,97.67,5,0.73
2908,737,95.97,7,0.7
5219,595,29.94,4,0.72
2771,382,96.93,2,0.2
401,356,22.83,4,0.79
6005,712,74.82,6,0.29
5286,474,50.77,9,0.97
4317,369,32.31,8,0.35
5871,451,55.78,4,0.13
4481,460,8.37,7,0.72
4550,10,22.74,8,0.29
4242,465,72.63,9,0.26
3049,730,59.11,3,0.89
4538,560,47.21,8,0.61
2969,645,61.03,10,0.6
6038,537,5.5,1,0.25
2005,365,98.61,6,0.83
6373,525,61.13,10,0.57
4918,646,13.66,3,0.96
7372,379,99.96,8,0.22
7932,661,8.81,9,0.88
2945,460,45.41,3,0.28
545,427,10.99,2,0.34
4527,659,72.03,9,0.45
1671,717,5.92,1,0.81
3885,78,3.43,8,0.37
3206,559,21.76,6,0.89
3243,378,83.15,5,0.12
384,483,16.65,3,0.45
5603,494,17.5,10,0.93
5982,388,13.71,5,0.04
7694,742,70.07,9,0.3
2916,366,34.39,6,0.91
2569,404,54.04,1,0.45
6151,443,26,6,0.23
5847,286,87.42,8,0.79
7569,742,18.86,6,0.53
6939,388,87.91,8,0.76
5956,330,25.35,2,0.5
2017,484,49.47,9,0.83
4340,429,9.44,4,0.97
5153,19,89.68,5,0.76
2842,600,79.07,5,0.29
8108,334,91.25,9,0.56
1471,501,75.84,5,0.1
6881,180,71.01,9,0.02
1919,627,52.97,10,0.84
2595,412,97.63,8,0.73
3791,487,1.73,8,0.52
167,387,5.16,10,0.08
4687,449,25.22,1,0.02
1109,539,23.15,10,0.69
6969,617,56.43,9,0.17
3201,215,7.73,3,0.51
356,566,62.85,9,0.28
6980,541,37.62,10,0.88
6478,563,70.3,6,0.18
2314,3,3.72,10,0.96
8018,88,15.51,8,0.71
2540,619,76.9,2,0.35
3333,277,48.91,3,0.54
6996,679,37.55,7,0.31
1128,646,90.47,10,0.68
602,191,43.56,5,0.43
2529,66,53.41,2,0.92
958,93,77.84,5,0.73
401,250,49.86,7,0.69
5550,349,73.47,8,0.35
5324,556,71.69,4,0.23
3418,446,61.81,3,0.95
7708,765,98.98,1,0.34
1274,616,34.53,1,0.48
2718,262,7.92,9,0.72
104,682,95.47,6,0.75
4029,602,31.7,4,0.82
4306,692,42.01,3,0.36
8235,151,19.17,1,0.7
3942,460,68.19,8,0.58
5618,63,76.29,2,0.45
1543,584,37.94,5,0.54
7529,722,80.57,1,0.13
7068,96,51.74,1,0.77
4710,371,35.81,4,0.2
1185,704,68.14,5,0.31
560,698,44.53,10,0.76
4868,455,61.9,2,0.71
1015,452,76.16,6,0.73
821,769,81.85,2,0.42
810,417,17.33,3,0.02
347,58,50.05,10,0.7
5909,19,89.52,7,0.01
3851,512,89.19,10,0.02
2149,216,27.54,9,0.74
1211,81,19.1,8,0.26
4355,171,78.49,9,0.97
3611,49,26.45,3,0.01
5043,618,53.63,8,0.08
5779,665,8.77,10,0.06
5002,281,53.09,2,0.89
6308,317,33.21,6,0.02
4523,761,6.53,2,0.69
5991,630,25.75,2,0.96
3848,170,19.12,3,0.33
2455,546,19.08,3,0.73
1048,18,61.91,9,0.92
1068,738,74.79,1,0.15
324,386,32.83,2,0.4
3888,601,5.55,5,0.32
2256,701,37.66,5,0.22
3953,460,62.07,2,0.75
5710,69,21.34,3,0.56
2201,678,62.62,2,0.92
982,500,18.53,9,0.88
7088,91,54.86,2,0.13
6761,29,70.87,8,0.53
2529,40,41.07,7,0.59
6855,111,13,9,0.97
3154,629,54.89,7,0.31
1023,279,72.25,8,0.03
7424,567,14.06,4,0.32
6780,621,20.86,5,0.94
7243,214,75.27,6,0.26
2720,76,34.23,9,0.5
4135,504,70.76,10,0.02
4960,648,69.92,1,0.94
6581,172,50.07,9,0.26
1238,71,84.27,3,0.75
2193,586,57.83,9,0.67
6725,23,16.11,8,0.71
2559,678,58.81,8,0.5
6861,426,98.27,3,0.99
5387,109,99.78,10,0.93
530,297,71.42,10,0.95
7589,324,56,7,0.43
4898,432,69.5,2,0.49
2960,517,69.57,8,0.85
3824,737,16.9,5,0.34
7127,223,39.41,7,0.72
5731,264,27.13,9,0.3
6465,697,46.05,9,0.39
5519,16,55.4,4,0.77
855,304,72.35,5,0.56
2665,432,69.39,10,0.14
1328,516,75.53,4,0.04
6705,376,35.26,9,0.15
2234,55,16.89,8,0.15
7086,262,80.9,10,0.72
207,131,42.21,4,0.32
854,348,17.86,8,0.59
5914,373,51.38,4,0.73
2095,588,13.82,7,0.01
2848,612,59.49,5,0.71
4334,546,31.94,7,0.66
6257,45,12.75,3,0.32
3445,527,69.66,5,0.78
7369,90,52.54,8,0.08
35,573,15.62,9,0.04
5919,212,81.18,7,0.87
2374,258,97.54,8,0.98
6771,471,29.18,8,0.16
6023,329,73.9,9,0.89
3006,222,71.57,10,0.12
2108,306,65.59,1,0.86
703,156,49.37,10,0.53
4259,277,83.85,5,0.99
5578,451,62.94,4,0.83
3297,213,94.32,2,0.05
2002,385,45.11,3,0.59
7323,73,94.76,2,0.09
6550,76,38.8,10,0.92
189,30,7.36,1,0.66
6294,671,21.21,10,0.47
5685,216,33.78,7,0.81
1094,500,47.65,10,0.94
2797,619,63.85,9,0.32
6753,25,71.72,7,0.79
4454,560,81.71,4,0.92
6050,111,65.79,10,0.81
1249,615,71.07,10,0.42
5187,478,56.34,8,0.11
6735,206,6.68,7,0.66
2563,437,63.33,9,0.26
3223,135,73.22,2,0.52
1888,552,59.77,10,0.49
3701,438,85.76,8,0.5
4641,28,18.24,3,0.4
1754,631,62.06,1,0.1
4689,707,76.46,8,0.93
2363,607,37.25,3,0.05
2710,760,76.36,6,0.17
5358,430,73.98,4,0.89
4978,632,45.78,3,0.51
583,519,18.43,6,0.03
3038,660,27.96,4,0.83
7909,561,4.35,10,0.38
5581,91,15.63,6,0.08
127,323,14.81,9,0.27
7794,635,17.72,5,1
4011,175,24.23,10,0.84
4339,126,10.62,9,0.32
6942,708,17.32,8,0.81
1354,32,67.55,10,0.66
6232,218,25.05,10,0.74
6815,628,62.21,8,0.64
5131,553,97.35,8,0.48
3818,250,4.97,1,0.79
8299,233,12.55,6,0.77
6819,50,97.78,1,0.16
5716,552,40.34,3,0.36
3402,689,6.6,2,0.01
1034,30,68.64,9,0.53
1437,642,43.66,6,0.55
4077,603,42.88,10,0.08
7550,485,10.14,5,0.61
499,328,99.4,5,0.72
1724,653,54.99,5,0.83
6366,402,40.71,4,0.95
6834,102,97.79,2,0.61
4291,94,15.76,1,0.15
4834,531,45.11,5,0.62
5664,204,27.25,9,0.16
473,6,40.26,9,0.76
6905,490,69.73,10,0.05
2342,395,35.84,1,0.89
5636,705,17.55,7,0.09
7443,644,78.88,3,0.84
1241,387,49.19,9,0.01
4979,190,8.52,3,0.81
802,648,29.02,10,0.31
4340,696,51.14,1,0.59
134,208,68.85,4,0.62
7104,691,10.59,1,0.54
4949,106,94.48,9,0.87
8083,30,93.8,7,0.92
5657,274,50.61,10,0.85
7208,18,76.67,2,0.53
5033,132,41.82,1,0.98
6628,360,53.44,1,0.29
8073,306,80.85,4,0.24
95,657,77.06,3,0.65
7705,499,31.42,10,0.36
2050,594,52.75,1,0.35
4124,46,43.41,3,0.67
11,746,85.67,7,0.31
7735,720,34.93,4,0.68
7596,531,71.19,9,0.8
340,750,6.46,10,0.56
2187,566,14.61,5,0.95
7919,227,48.69,9,0.22
3747,115,85.83,2,0.68
2583,102,81.06,10,0.27
2379,434,25.96,3,0.78
487,337,57.55,4,0.12
2734,595,90.16,1,0.48
2969,331,23.44,8,0.79
5353,73,4.6,7,0.61
6903,273,13.4,2,0.35
6702,54,24.28,3,0.3
6002,191,14,1,0.07
1357,335,17.07,6,0.54
7527,546,69.08,10,0.78
2764,680,75.86,3,0.05
5850,625,65.28,10,0.37
3894,697,23.63,9,0.98
1872,393,90.81,8,0.09
7518,280,53.5,6,0.29
3591,680,39.67,6,0.97
4530,427,46.04,7,0.34
708,327,75.31,5,0.2
4497,410,92.46,6,1
6017,515,44.75,3,0.87
1984,549,27.7,9,0.35
2102,308,82.32,5,0.93
2701,563,49.04,3,0.38
3963,590,11.1,7,0.09
7211,396,66.22,10,0.86
7107,39,77.27,2,0.23
1701,435,91.17,7,0.38
7108,515,73.96,6,0.5
8034,525,36.76,1,0.73
5267,619,9.67,4,0.26
2166,447,55.59,3,0.74
6806,353,57.32,3,0.45
8091,289,77.94,2,0.95
1383,560,51.47,4,0.16
4175,15,50.26,1,0.3
7913,645,60.1,6,0.4
1358,745,81.35,4,0.13
1506,401,96.19,4,0.21
2179,331,49.71,10,0.76
6212,665,95.43,10,0.44
1101,435,77.26,9,0.84
6532,500,25.85,4,0.9
7213,147,85.81,8,0.73
2683,2,34.39,8,0.7
3228,388,91.54,2,0.29
2046,293,26.75,1,0.55
5031,163,3.98,1,0.31
5145,353,25.06,2,0.9
4284,497,48.06,7,0.91
1807,387,86.06,4,0.78
3775,749,89.16,8,0.62
7126,339,92.03,8,0.13
3525,228,66.02,8,0.73
1192,571,2.57,4,0.56
6425,412,17.32,4,0.68
1887,27,65.4,9,0.7
50,723,32.22,1,0.43
5323,674,53.88,1,0.21
4624,557,87.45,2,0.38
3284,573,59.79,3,0.24
2296,102,91.66,7,0.93
2026,457,29.48,2,0.19
4797,79,85.48,7,0.03
4949,526,79.72,7,0.41
189,680,29.14,1,0.11
2347,355,43.05,7,0.39
605,553,92.3,5,0.26
3234,102,16.23,3,0.61
1907,216,77.68,2,0.21
839,56,57.65,7,0.25
7796,9,34.64,6,0.26
3993,578,36.88,2,0.57
1932,486,77.46,3,0.32
7369,359,92.33,5,0.9
7745,8,92.03,2,0.85
249,329,30.86,6,0.6
5748,199,43.13,2,0.71
2055,689,57.34,4,0.82
1258,141,74.36,7,0.86
8156,413,98.22,8,0.57
8081,407,30.77,8,0.07
5221,158,86.07,9,0.68
1153,6,41.93,1,0.76
1789,131,35.56,8,0.1
5046,393,67.45,1,0.31
6075,200,72.9,4,0.24
2801,530,87.82,8,0.36
6711,166,16.78,9,0.75
7038,381,50.74,1,0.61
4113,662,58.44,3,0.23
4619,93,90.59,6,0.81
7618,613,77.85,4,1
1355,146,65.26,3,0.94
4422,163,29.17,8,0.88
3663,485,26.91,6,0.41
6264,527,71.46,6,0.96
829,675,97.43,4,0.01
7443,588,87.66,6,0.53
2991,417,68.05,9,0.49
2247,586,97.44,7,0.49
5383,744,29.05,2,0.48
7473,579,41.05,3,0.12
7047,205,1.49,7,0.57
4735,29,45.47,7,0.42
418,131,96.93,8,0.86
7425,448,18.7,3,0.35
6824,501,66.33,9,0.96
425,313,24.76,7,0.91
477,530,49.15,5,0.11
5362,445,89.72,9,0.48
4653,736,2.62,3,0.01
378,341,88.23,2,0.24
3253,722,61.87,4,0.25
4249,260,48.89,3,0.24
7843,335,91.88,3,0.6
5901,79,83.67,7,0.5
5072,273,45.34,3,0.2
1482,324,48.74,2,0.64
782,768,18.84,1,0.89
2163,587,95.98,2,0.35
6215,652,12.84,10,0.89
2526,417,92.41,7,0.57
5788,383,31.37,6,0.83
1039,761,54.32,9,0.51
7992,202,40.23,3,0.56
1169,182,39.46,5,0.41
2913,389,79.53,3,0.23
6238,702,71.27,3,0.55
4934,731,95.46,8,0.89
2239,14,75.67,8,0.37
107,424,52.06,6,0.06
1929,148,60.26,6,0.68
2229,142,17.42,10,0.69
2333,32,4.83,7,0.31
3240,556,85.47,6,0.33
1199,424,41.09,9,0.61
3548,543,8.28,5,0.69
7528,266,63.71,10,0.25
3730,105,89.47,9,0.81
6654,42,95.37,4,0.35
6931,81,86.62,1,0.58
3276,146,29.3,4,0.94
5137,187,44.96,4,0.43
5748,367,45.99,5,0.69
488,242,93.21,6,0.47
2549,43,20.11,1,0.56
3520,298,73.73,10,0.81
6062,596,4.54,9,0.74
3216,515,6.05,5,0.48
1939,27,25.8,4,0.54
6330,674,9.13,9,0.85
1374,533,28.69,8,0.77
3483,429,38.3,1,0.61
6101,50,72.08,3,0.15
3421,89,98.43,3,0.82
3304,299,50.93,3,0.21
4541,383,2.72,10,0.74
1122,344,90.58,5,0.44
3535,137,13.45,7,0.61
1444,322,9.09,9,0.68
5898,6,32.89,6,0.84
6270,523,4.9,5,0.58
4345,78,85.8,10,0.22
3341,95,51.07,1,0.07
5411,303,9.44,1,0.7
504,605,55.64,8,0
1990,279,51.19,10,0.46
7969,211,33.68,2,0.42
7214,629,43.21,2,0.06
6602,30,71.83,7,0.62
5025,39,73.72,10,0.11
3522,530,7.35,10,0.14
3978,747,74.07,10,0.09
6159,579,58.91,1,0.83
3558,560,87.81,9,0.72
3009,424,22.39,5,0.14
2300,614,20.42,1,0.29
3335,381,90.22,2,0.48
564,682,17.82,5,0.23
4775,356,27.28,2,0.78
5378,100,46.63,6,0.74
4095,554,65.59,4,0.6
8121,96,30.1,5,0.61
6279,670,78.91,7,0.02
3153,264,40.13,1,0.84
366,517,17.51,6,0.08
5904,718,6.9,6,0.31
5102,628,92.33,7,0.2
5689,528,72.63,6,0.61
6821,83,46.79,8,0.05
2419,746,78.72,2,0.09
2884,718,74.2,10,0.26
1134,371,17.38,5,0.79
2799,246,93.08,6,0.35
5642,105,57.4,6,0.67
7925,585,65.7,10,0.81
446,246,65.74,9,0.72
3251,101,6.37,3,0.6
6731,464,69.91,4,0.73
7099,72,42.48,9,0.73
8242,397,86.57,5,0.34
286,551,10.36,8,0.15
3873,32,90.2,2,1
3766,671,40.98,8,0.58
7008,373,45.67,2,0.38
2769,288,91.34,4,0.71
2486,605,52.66,7,0.09
4173,209,29.38,2,0.03
3104,496,28.16,7,0.18
6953,699,99.15,2,0
7602,484,6.68,3,0.7
5217,614,21.44,1,0.57
5699,171,97.79,6,0.22
1188,588,29.96,3,0.31
6936,472,85.65,6,0.17
7816,596,79.83,7,0.92
6828,691,22.2,1,0.28
3170,575,22.99,10,0.49
5372,180,74.45,9,0.11
1835,280,23.45,9,0.61
893,743,99.3,3,0.14
4054,193,60.49,4,0.72
2011,496,52.39,6,0.13
5771,241,27.29,10,0.42
3254,131,3.15,6,0.42
4185,361,63.05,1,0.96
2998,10,43.22,2,0.62
2194,432,64.91,1,0.16
4077,236,74.78,10,0.06
4835,567,16.85,7,0.17
5280,504,2.74,7,0.74
6137,158,1.65,6,0.7
3653,86,3.38,8,0.73
246,497,92.36,2,0.93
1091,453,58.34,1,0.32
4365,496,77.38,7,0.07
3900,363,9.24,7,0.38
5310,610,5.94,5,0.12
4215,691,58.07,4,0.42
7273,662,48.19,3,0.69
376,596,65.02,8,0.08
6197,342,3.3,1,0.48
7637,570,38.87,7,0.08
6042,666,76.76,4,0.58
7092,131,46.37,4,0.88
2445,206,25.11,4,0.75
2777,17,87.21,10,0.33
3342,136,93.94,7,0.7
5258,265,95.88,8,0.54
7924,55,98.68,2,0.78
7161,698,91.95,4,0.22
5107,157,82.94,8,0.01
372,219,83.04,1,0.83
1275,106,37.84,10,0.74
5161,710,46.55,2,0.57
3876,334,84.81,3,0.84
7526,97,61.16,2,0.6
6224,694,76.55,8,0.58
411,511,45.85,4,0.43
4039,530,30.12,9,0.52
4320,233,25.49,7,0.64
612,223,17.45,4,0.39
322,404,20.88,5,0.17
7260,614,21.01,3,0.9
5906,82,33.28,8,0.84
55,489,94.64,2,0.03
807,541,93.58,3,0.01
799,483,24.37,8,0.93
3063,318,74.37,8,0.85
2846,299,54.19,7,0.99
4957,242,81.58,9,0.45
4720,348,62.77,7,0.84
183,685,30.68,7,0.17
8202,601,16.89,2,0.82
1069,710,38.2,8,0.44
81,625,9.78,6,0.58
3510,273,99.19,3,0.9
3293,402,88.39,4,0.7
6280,141,25.35,7,0.59
5554,333,78.59,7,0.96
5523,722,9.79,1,0.48
4260,162,74.97,10,0.75
852,452,4.9,1,0.43
2986,272,80.14,6,0.34
1916,670,62.86,5,0.77
7308,730,9.98,9,0.49
6369,313,38.05,2,0.81
7317,593,38.62,2,0.75
7252,130,73.49,6,0.91
2120,42,64.23,4,0.3
7852,640,69.69,10,0.63
3169,563,64.46,7,0.83
755,203,34.8,8,0.58
2794,663,57.33,8,0.52
8074,25,43.93,8,0.78
7367,274,86.62,5,0.12
7227,630,47.85,10,0.14
4503,632,8.43,4,0.68
2576,696,3.97,3,0.68
3884,103,93.18,4,0.79
396,2,68.2,10,0.37
5019,699,26.58,8,0.03
1406,768,22.03,5,0.82
3083,498,38.57,5,1
5907,431,2.94,9,0.32
3348,345,54.81,5,0.95
6845,334,39.86,1,0.52
4198,694,29.78,1,0.51
6769,373,53.07,3,0.74
2827,739,45.07,3,0.31
1535,49,99.27,9,0.62
7354,532,39.74,9,0.62
7464,272,49.35,10,0.78
1746,309,60.84,9,0.96
465,436,49.72,6,0.11
8228,470,48.16,8,0.72
1428,295,87.09,10,0.89
4349,59,8.62,3,0.87
3221,36,60.03,10,0.45
5965,384,32.16,6,0.36
2264,713,14.72,9,0.63
1661,281,3.12,5,0.43
3663,623,61.85,7,0.95
5541,411,62.19,6,0.52
7447,256,69.03,5,0.01
6078,3,94.91,5,0.93
218,127,53.8,4,0.97
5835,218,40.34,1,0.18
4019,571,46.97,2,0.19
4826,373,69.33,8,0.06
5877,106,41.18,1,0.04
5870,391,82.46,1,0.93
5705,118,77.14,10,0.95
3609,420,62.34,10,0.29
721,236,71.9,4,0.11
6966,424,80.47,3,0.79
2741,548,2.7,4,0.05
2657,718,76.52,8,0.97
1304,52,27.14,5,0.6
6979,601,45.16,10,0.76
4851,629,54.47,8,0.72
1601,760,67.4,5,0.73
1553,536,57.54,8,0.8
6332,437,64.29,9,0.28
1724,697,62.76,4,0.54
4243,76,16.64,5,0.68
6461,95,87.02,8,0.06
4739,162,6.22,10,0.25
1439,487,86.67,2,0.59
6444,219,32.72,2,0.38
768,139,6.95,9,0.04
6942,320,25.68,9,0.32
8161,397,91.26,1,0.98
2149,153,86.04,9,0.16
2277,245,56.96,9,0.02
1292,23,78.97,6,0.47
1628,743,9.2,3,0.34
576,726,63.16,6,0.87
6173,281,41.91,3,0.31
6440,118,55.79,4,0.32
5014,680,66.67,6,0.07
2592,574,12.45,9,0.3
7008,689,73.73,1,0.72
3490,498,94.51,10,0.35
5530,106,89.05,2,0.11
4099,85,54.74,8,0.1
6975,686,87.61,4,0.58
5179,220,19.89,2,0.5
2587,675,79.81,6,0.46
2764,225,18.58,6,0.25
6767,674,91.01,1,0.9
4744,148,35.91,1,0.62
3965,216,55.46,7,0.17
2045,481,25.29,6,0.06
2496,477,69.92,3,0.72
4757,394,56.63,7,0.84
7812,5,76.95,7,0.15
6493,770,99.33,9,0.31
977,74,34.63,9,0.51
7358,677,64.89,6,0.27
6601,679,24.8,3,0.18
4228,744,14.76,10,0.89
217,581,32.16,3,0.99
5586,356,53.21,1,0.39
4459,56,42.95,10,0.64
167,112,17.79,6,0.51
4802,46,71.09,2,0.76
4432,583,34.66,6,0.57
2479,353,71.02,6,0.92
