ProductID,ProductName,SupplierID,CategoryID,QuantityPerUnit,UnitPrice,UnitsInStock,UnitsOnOrder,ReorderLevel,Discontinued,ProductAdjective,ProductNoun
716,shapely eyelet,20,10,40 per O,92.17,2,83,61,false,shapely,eyelet
717,gritty chances,3,2,86 per V,8.08,85,66,27,true,gritty,chances
718,sanded mueslis,17,5,51 per z,73.54,83,88,87,true,sanded,mueslis
719,after lapping,1,1,20 per W,55.94,71,49,86,true,after,lapping
720,ravaged zigzag,11,1,60 per F,7.25,59,3,95,false,ravaged,zigzag
721,choicer dastard,29,5,94 per Q,76.09,57,85,48,true,choicer,dastard
722,fruited kalongs,24,2,83 per w,74.93,55,22,67,false,fruited,kalongs
723,cloggy piffles,25,4,89 per B,13.64,67,6,20,true,cloggy,piffles
724,gular chewie,14,4,78 per f,77.92,84,77,8,true,gular,chewie
725,friendless diggings,9,7,89 per O,32.46,29,41,6,false,friendless,diggings
726,twelvefold stablings,12,4,98 per H,73.83,81,6,49,true,twelvefold,stablings
727,jiggish quilters,9,6,83 per y,58.29,93,55,70,false,jiggish,quilters
728,fleeceless starboards,11,10,96 per Q,37.3,57,55,30,false,fleeceless,starboards
729,burghal dredger,5,8,83 per h,81.44,78,85,51,false,burghal,dredger
730,abused shindigs,18,10,86 per K,32.2,51,18,6,true,abused,shindigs
731,stolid dumas,28,7,39 per M,14.95,42,44,97,true,stolid,dumas
732,wrapround belches,27,2,71 per n,1.6,67,67,41,true,wrapround,belches
733,healing savant,9,4,09 per U,97.88,69,9,66,true,healing,savant
734,ruling metres,6,4,91 per C,55.75,18,39,24,true,ruling,metres
735,jural rondos,20,1,64 per U,78.4,71,1,51,false,jural,rondos
736,aery monist,13,10,93 per I,25.86,34,23,36,true,aery,monist
737,blameless roaster,19,8,81 per x,54.12,89,35,72,true,blameless,roaster
738,bearlike colloid,24,10,88 per A,69.72,51,90,5,false,bearlike,colloid
739,riblike cement,17,7,27 per X,35.52,67,20,17,false,riblike,cement
740,condign pewees,21,5,15 per B,61.72,35,51,6,true,condign,pewees
741,sunrise pitsaw,27,6,84 per n,77.42,37,27,98,true,sunrise,pitsaw
742,bedded challenge,19,1,27 per N,4.8,87,45,52,false,bedded,challenge
743,xerarch lighting,13,10,11 per K,33.49,99,8,65,false,xerarch,lighting
744,seemly bluey,2,4,01 per s,52.84,71,49,19,true,seemly,bluey
745,plosive topman,27,4,91 per v,55.95,74,2,57,true,plosive,topman
746,screeching sixain,5,7,26 per H,2.49,41,4,34,true,screeching,sixain
747,classy splashers,21,3,43 per V,55.45,26,29,69,false,classy,splashers
748,gaga trucklers,6,9,64 per W,20.1,2,65,61,true,gaga,trucklers
749,careful chroma,7,1,80 per V,4.46,61,71,77,false,careful,chroma
750,pencilled whittling,19,5,45 per H,8.22,50,68,34,true,pencilled,whittling
751,largish airlines,6,2,84 per L,3.78,18,11,2,true,largish,airlines
752,flawless purims,28,4,19 per S,56.61,47,40,72,true,flawless,purims
753,sarcoid hachure,28,4,09 per v,47.38,67,62,61,true,sarcoid,hachure
754,shaping pochard,4,3,90 per i,88.68,66,69,17,true,shaping,pochard
755,ungrassed danglers,28,4,82 per r,16.88,68,68,43,false,ungrassed,danglers
756,causeless lessees,24,10,57 per C,13.64,5,78,17,false,causeless,lessees
757,graceful yentas,28,10,51 per X,66.46,26,81,50,true,graceful,yentas
758,kindly buntlines,17,8,90 per g,63.46,27,7,34,false,kindly,buntlines
759,doting lockage,25,8,83 per i,38.98,55,75,10,true,doting,lockage
760,chthonic blackcock,18,5,15 per H,68.88,57,26,30,false,chthonic,blackcock
761,sunset sadist,2,3,96 per r,94.85,90,23,55,false,sunset,sadist
762,tother rental,15,8,23 per q,12.72,71,78,74,false,tother,rental
763,thirstless drifters,25,9,18 per I,55.22,17,95,57,true,thirstless,drifters
764,towy dirndls,26,10,05 per I,89.35,68,37,37,true,towy,dirndls
765,confined wiggles,16,9,60 per d,22.4,6,85,52,false,confined,wiggles
766,compact checkmates,15,3,21 per a,42.89,1,24,61,false,compact,checkmates
767,acock discord,21,5,03 per J,13.98,63,48,23,false,acock,discord
768,ungauged tetras,7,5,52 per p,37.34,21,91,28,false,ungauged,tetras
769,probing uphill,1,2,62 per Q,90.47,34,43,41,false,probing,uphill
770,squashy baseman,15,1,11 per a,1.57,44,1,67,false,squashy,baseman
